Date,Mine,Pit,Production_Tonnes,Target_Tonnes,Equipment_Availability_Pct,Equipment_Utilisation_Pct,Downtime_Hours,Production_Year,Production_Month,Month_Name,Production_Variance_Tonnes,Production_Shortfall_Tonnes,Production_Surplus_Tonnes,Target_Achievement_Pct,Production_Status,Production_Performance_Category,Availability_Status,Utilisation_Status,Downtime_Category,Equipment_Performance_Status,Possible_Production_Constraint,Production_Risk_Level
2025-04-07,Mankokobi Coal Mine,South Pit,6372.7,7070.7,89,68.6,6.7,2025,4,Apr,-698,698,0,90.13,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-04-08,Mankokobi Coal Mine,Central Pit,7881.3,8537.5,92,85,9.2,2025,4,Apr,-656.2,656.2,0,92.31,Below Target,Underperforming,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Medium Risk
2025-04-08,Mankokobi Coal Mine,North Pit,8522.2,8928.6,94.4,74.8,4.5,2025,4,Apr,-406.4,406.4,0,95.45,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-04-08,Mankokobi Coal Mine,South Pit,6004.7,6651,85.2,80,10.6,2025,4,Apr,-646.3,646.3,0,90.28,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-09,Mankokobi Coal Mine,Central Pit,9118,8664.1,97.9,83.2,9.5,2025,4,Apr,453.9,0,453.9,105.24,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-09,Mankokobi Coal Mine,North Pit,9557.6,8821.7,98,73.5,12.4,2025,4,Apr,735.9,0,735.9,108.34,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-04-09,Mankokobi Coal Mine,South Pit,5700,7069.6,83.4,70.7,7.6,2025,4,Apr,-1369.6,1369.6,0,80.63,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-04-10,Mankokobi Coal Mine,Central Pit,7629.8,8120.9,92.5,84,11.4,2025,4,Apr,-491.1,491.1,0,93.95,Below Target,Underperforming,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-10,Mankokobi Coal Mine,North Pit,8523.5,8879,88.8,74.6,5.4,2025,4,Apr,-355.5,355.5,0,96,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-04-10,Mankokobi Coal Mine,South Pit,7434.3,7636.6,83.5,86.5,10.2,2025,4,Apr,-202.3,202.3,0,97.35,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-11,Mankokobi Coal Mine,Central Pit,8266.9,7930.1,87.5,83.7,5.5,2025,4,Apr,336.8,0,336.8,104.25,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-04-11,Mankokobi Coal Mine,North Pit,7803.5,8917.2,94.5,79.3,12.5,2025,4,Apr,-1113.7,1113.7,0,87.51,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,High Risk
2025-04-11,Mankokobi Coal Mine,South Pit,8969,7824.8,88.1,80.2,8.9,2025,4,Apr,1144.2,0,1144.2,114.62,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-12,Mankokobi Coal Mine,Central Pit,7551.7,8582.4,91.7,77,3.7,2025,4,Apr,-1030.7,1030.7,0,87.99,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-12,Mankokobi Coal Mine,North Pit,8071.7,7706.4,88.4,90.7,11.5,2025,4,Apr,365.3,0,365.3,104.74,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-12,Mankokobi Coal Mine,South Pit,7227,7630.2,82.9,87,5.4,2025,4,Apr,-403.2,403.2,0,94.72,Below Target,Underperforming,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-04-13,Mankokobi Coal Mine,Central Pit,7242.6,8103.5,96,67.9,4.9,2025,4,Apr,-860.9,860.9,0,89.38,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-04-13,Mankokobi Coal Mine,North Pit,9693.9,9389.9,90.2,69.6,6.8,2025,4,Apr,304,0,304,103.24,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-04-13,Mankokobi Coal Mine,South Pit,7211.8,7579,85.9,90.1,11.6,2025,4,Apr,-367.2,367.2,0,95.16,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-14,Mankokobi Coal Mine,Central Pit,8928.6,7250.8,94.9,74.1,9.4,2025,4,Apr,1677.8,0,1677.8,123.14,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-04-14,Mankokobi Coal Mine,North Pit,7226.1,7798.4,96,89.8,3.6,2025,4,Apr,-572.3,572.3,0,92.66,Below Target,Underperforming,Good Availability,Good Utilisation,Low Downtime,Effective,Non-Equipment Constraint,Low Risk
2025-04-14,Mankokobi Coal Mine,South Pit,8460.9,7296.4,84.2,91,9,2025,4,Apr,1164.5,0,1164.5,115.96,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-15,Mankokobi Coal Mine,Central Pit,8916.3,8496,84.4,84.6,8.3,2025,4,Apr,420.3,0,420.3,104.95,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-15,Mankokobi Coal Mine,North Pit,8551.1,9081.8,91.3,83.4,8.1,2025,4,Apr,-530.7,530.7,0,94.16,Below Target,Underperforming,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-15,Mankokobi Coal Mine,South Pit,5475.8,6696.6,86.9,73,4.4,2025,4,Apr,-1220.8,1220.8,0,81.77,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-04-16,Mankokobi Coal Mine,Central Pit,7723.2,8543.9,91.2,76.4,11.2,2025,4,Apr,-820.7,820.7,0,90.39,Below Target,Underperforming,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-16,Mankokobi Coal Mine,North Pit,9146.4,8823.3,80.5,79.3,7.4,2025,4,Apr,323.1,0,323.1,103.66,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-16,Mankokobi Coal Mine,South Pit,7902.9,7799.4,77.3,69.2,8.4,2025,4,Apr,103.5,0,103.5,101.33,Target Achieved,Target Achieved,Poor Availability,Poor Utilisation,Moderate Downtime,Availability Constraint,No Production Shortfall,High Risk
2025-04-17,Mankokobi Coal Mine,Central Pit,8671.6,8453.3,86.9,75.4,10.8,2025,4,Apr,218.3,0,218.3,102.58,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-17,Mankokobi Coal Mine,North Pit,8391.1,8661.5,78.3,80.3,7.3,2025,4,Apr,-270.4,270.4,0,96.88,Below Target,Slightly Below Target,Poor Availability,Moderate Utilisation,Moderate Downtime,Availability Constraint,Low Equipment Availability,Low Risk
2025-04-17,Mankokobi Coal Mine,South Pit,7604.3,6680.6,72.2,77.8,9.2,2025,4,Apr,923.7,0,923.7,113.83,Target Achieved,Target Achieved,Poor Availability,Moderate Utilisation,Moderate Downtime,Availability Constraint,No Production Shortfall,High Risk
2025-04-18,Mankokobi Coal Mine,Central Pit,8127.6,8325.6,94.7,77.3,6,2025,4,Apr,-198,198,0,97.62,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-18,Mankokobi Coal Mine,North Pit,8043.2,9017.6,92.3,80.5,4.8,2025,4,Apr,-974.4,974.4,0,89.19,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-04-18,Mankokobi Coal Mine,South Pit,6689.3,7398.2,86.8,72.1,10.4,2025,4,Apr,-708.9,708.9,0,90.42,Below Target,Underperforming,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-04-19,Mankokobi Coal Mine,Central Pit,7138.3,8010.3,81.8,65.7,11.7,2025,4,Apr,-872,872,0,89.11,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-04-19,Mankokobi Coal Mine,North Pit,8552,9294.7,86.5,77.9,3.9,2025,4,Apr,-742.7,742.7,0,92.01,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-19,Mankokobi Coal Mine,South Pit,6848.9,7260.6,90.8,67.1,10.2,2025,4,Apr,-411.7,411.7,0,94.33,Below Target,Underperforming,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-04-20,Mankokobi Coal Mine,Central Pit,6623,7199.1,94.4,72.9,11.3,2025,4,Apr,-576.1,576.1,0,92,Below Target,Underperforming,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-04-20,Mankokobi Coal Mine,North Pit,9795.6,8065.5,91.1,68.7,12.3,2025,4,Apr,1730.1,0,1730.1,121.45,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-04-20,Mankokobi Coal Mine,South Pit,7796.5,7706.8,98,75.9,10,2025,4,Apr,89.7,0,89.7,101.16,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-21,Mankokobi Coal Mine,Central Pit,6986.3,7747,98,90.4,8.5,2025,4,Apr,-760.7,760.7,0,90.18,Below Target,Underperforming,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Medium Risk
2025-04-21,Mankokobi Coal Mine,North Pit,5916,8196.6,88.5,70.5,5.1,2025,4,Apr,-2280.6,2280.6,0,72.18,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-04-21,Mankokobi Coal Mine,South Pit,8049.3,7235.1,84,76.7,4.1,2025,4,Apr,814.2,0,814.2,111.25,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-22,Mankokobi Coal Mine,Central Pit,7800.5,8013.8,96.9,80.3,11.5,2025,4,Apr,-213.3,213.3,0,97.34,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-22,Mankokobi Coal Mine,North Pit,7835.2,8288.1,91.3,73,6.6,2025,4,Apr,-452.9,452.9,0,94.54,Below Target,Underperforming,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-04-22,Mankokobi Coal Mine,South Pit,6976.1,7053.4,90.8,80.2,10.5,2025,4,Apr,-77.3,77.3,0,98.9,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-23,Mankokobi Coal Mine,Central Pit,7933.2,8442.7,90.8,87.2,12.3,2025,4,Apr,-509.5,509.5,0,93.97,Below Target,Underperforming,Good Availability,Good Utilisation,High Downtime,Effective,Non-Equipment Constraint,High Risk
2025-04-23,Mankokobi Coal Mine,North Pit,11540.2,8997.5,87.6,76.7,4.5,2025,4,Apr,2542.7,0,2542.7,128.26,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-23,Mankokobi Coal Mine,South Pit,6711.9,7274.4,80.1,84.4,8.8,2025,4,Apr,-562.5,562.5,0,92.27,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-24,Mankokobi Coal Mine,Central Pit,8837.2,8179.4,83.3,73.5,11.3,2025,4,Apr,657.8,0,657.8,108.04,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-24,Mankokobi Coal Mine,North Pit,8904.6,9138.3,91,83.4,8.4,2025,4,Apr,-233.7,233.7,0,97.44,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-24,Mankokobi Coal Mine,South Pit,6699.4,7093.9,90.7,74.2,11.6,2025,4,Apr,-394.5,394.5,0,94.44,Below Target,Underperforming,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-04-25,Mankokobi Coal Mine,Central Pit,7969.3,8038.8,89.3,81.6,7.4,2025,4,Apr,-69.5,69.5,0,99.14,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-04-25,Mankokobi Coal Mine,North Pit,7260.2,8126.7,90.3,92.4,4.4,2025,4,Apr,-866.5,866.5,0,89.34,Below Target,Critical Underperformance,Good Availability,Good Utilisation,Low Downtime,Effective,Non-Equipment Constraint,Low Risk
2025-04-25,Mankokobi Coal Mine,South Pit,7269.4,6716.6,90.4,76.7,5.1,2025,4,Apr,552.8,0,552.8,108.23,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-26,Mankokobi Coal Mine,Central Pit,7725.6,8037.5,86.1,80.4,11,2025,4,Apr,-311.9,311.9,0,96.12,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-26,Mankokobi Coal Mine,North Pit,8667.7,8588.7,86.5,90.6,11.6,2025,4,Apr,79,0,79,100.92,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-26,Mankokobi Coal Mine,South Pit,6544.1,8064.7,89.9,75.9,11,2025,4,Apr,-1520.6,1520.6,0,81.15,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-04-27,Mankokobi Coal Mine,Central Pit,7778.7,8200,83.4,74,6.7,2025,4,Apr,-421.3,421.3,0,94.86,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-04-27,Mankokobi Coal Mine,North Pit,7459.6,7572.4,84.7,87.1,6.6,2025,4,Apr,-112.8,112.8,0,98.51,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-04-27,Mankokobi Coal Mine,South Pit,8991.2,7971.4,86.2,86.5,6.8,2025,4,Apr,1019.8,0,1019.8,112.79,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-04-28,Mankokobi Coal Mine,Central Pit,7485.2,7386.1,94.5,74.7,5.2,2025,4,Apr,99.1,0,99.1,101.34,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-04-28,Mankokobi Coal Mine,North Pit,8583,8518.9,94.7,78.3,4.7,2025,4,Apr,64.1,0,64.1,100.75,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-28,Mankokobi Coal Mine,South Pit,7466.5,7020,90.9,74.4,9.4,2025,4,Apr,446.5,0,446.5,106.36,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-04-29,Mankokobi Coal Mine,Central Pit,8800.9,8420.9,80.8,83.1,9.6,2025,4,Apr,380,0,380,104.51,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-04-29,Mankokobi Coal Mine,North Pit,8061.4,8623.5,98,71,3.9,2025,4,Apr,-562.1,562.1,0,93.48,Below Target,Underperforming,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-04-29,Mankokobi Coal Mine,South Pit,8605.4,7399,86.7,82.7,4.6,2025,4,Apr,1206.4,0,1206.4,116.3,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-04-30,Mankokobi Coal Mine,Central Pit,7735.8,7682.9,87.5,80.3,6.1,2025,4,Apr,52.9,0,52.9,100.69,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-04-30,Mankokobi Coal Mine,North Pit,8381.8,7759.9,75.5,79,8.6,2025,4,Apr,621.9,0,621.9,108.01,Target Achieved,Target Achieved,Poor Availability,Moderate Utilisation,Moderate Downtime,Availability Constraint,No Production Shortfall,Medium Risk
2025-04-30,Mankokobi Coal Mine,South Pit,7154.5,6999.1,92.1,79.4,10.8,2025,4,Apr,155.4,0,155.4,102.22,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-05-01,Mankokobi Coal Mine,Central Pit,8053.8,8090.7,84.4,71.6,5.8,2025,5,May,-36.9,36.9,0,99.54,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-05-01,Mankokobi Coal Mine,North Pit,8678.1,8118.1,94,74.2,11.5,2025,5,May,560,0,560,106.9,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-05-01,Mankokobi Coal Mine,South Pit,6042.8,7191.6,86.3,83.6,6.3,2025,5,May,-1148.8,1148.8,0,84.03,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-05-02,Mankokobi Coal Mine,Central Pit,8632.9,7879,87.1,78.5,4.2,2025,5,May,753.9,0,753.9,109.57,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-05-02,Mankokobi Coal Mine,North Pit,9665.3,9046.8,83.2,81,8.9,2025,5,May,618.5,0,618.5,106.84,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-05-02,Mankokobi Coal Mine,South Pit,7758.4,7360.9,94.4,79.9,11.1,2025,5,May,397.5,0,397.5,105.4,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-05-03,Mankokobi Coal Mine,Central Pit,8697.1,8616.3,86.1,84.2,7.6,2025,5,May,80.8,0,80.8,100.94,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-05-03,Mankokobi Coal Mine,North Pit,9128.1,8639.2,93.5,59.1,6.5,2025,5,May,488.9,0,488.9,105.66,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,High Risk
